id,snapshot_date,stock_id,stock_name,signal_type,industry_name,sub_industry,business_summary,reason,theme,group_info,leader_check,signals,snapshot_generated_at,job_id,created_at,baseline_trade_date,baseline_price,latest_eval_trade_date,latest_eval_price,return_pct,max_positive_return_pct,max_positive_return_trade_date,max_negative_return_pct,max_negative_return_trade_date
1363,2026-06-24,1477,聚陽,LAGGARD,紡織,成衣及其它家居紡織類品,聚陽是成衣代工與機能性服飾供應鏈公司，主要從事成衣設計、打樣、製造與接單生產，屬品牌代工供應鏈中游。,"【題材】
• 主業為成衣代工與機能服飾，屬品牌拉貨與補庫存鏈條中游。
• 題材屬消費與供應鏈回補，通常以單季到一季多為觀察週期。
• 近 3 日產業排名第 3 / 49，顯示資金仍在紡織族群內挑選。
• 同族群可比標的含 1476、1473，補漲輪動空間仍值得追蹤。
【資金】
• 外資 3 日買超 13.68 億元，為主要推升資金來源。
• 投信 3 日賣超 10.43 億元，顯示法人內部對敘事仍有分歧。
• 三大法人 1 日合計買超 5.03 億元，單日仍維持淨流入。
• 身為 LAGGARD，屬主線內尚未完全反映的補漲觀察位。
【籌碼】
• 單日成交量為 60 日均量 2.19 倍，量能已明顯放大。
• 近 3 日股價仍回落 2.03%，但 1 日轉正，呈現止跌試圖。
• 10 日跌幅仍近 4%，代表尚未脫離前段整理壓力。
• 法人連 2 日買超，籌碼方向仍偏向收斂而非鬆動。
【融券】
• 個股融資融券資料未提供，無法直接從券資變化判讀。
• 因此本檔僅能依法人、量價與技術面綜合觀察。
【技術】
• 收盤 217 元，已站回 5 日線 216.8，屬短線止跌訊號。
• 1 日上漲 0.93%，但 3 日與 5 日仍為負報酬，反彈尚未確認。
• 成交量放大到 60 日均量 2.19 倍，表示市場重新關注。
• 10 日高點 228 元尚未收復，仍屬低位補漲階段。","{'main_theme': '成衣代工 / 消費與供應鏈回補', 'theme_duration': '1Q', 'theme_score': 1, 'theme_reason': '聚陽屬成衣代工，通常受品牌客戶拉貨、季節性與庫存循環影響。此次法人仍有明顯買盤，但股價表現相對落後，較像同族群中尚未完全反映的補漲觀察標的；題材延續性多半以單季或一季多為主。'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': ['1476', '1477', '1473'], 'group_price_sync': 'weak'}","{'industry_leader': '儒鴻 / 聚陽族群龍頭視角下的同業強勢股', 'leader_price_trend': 'up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'early_turn'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396250,2026-06-25,220.5,2026-06-25,220.5,0.0,,,,
1371,2026-06-24,2206,三陽工業,LAGGARD,汽車,銷售、進出口業務,主要從事汽車、機車及零件、引擎、模治具的生產與內外銷，並提供相關技術服務；旗下南陽實業也經營 Hyundai 汽車總代理與通路業務。,"【題材】
• 主題屬機車龍頭與汽車代理通路，屬內需車市雙軌題材。
• 公司業務涵蓋機車、零件與 Hyundai 代理通路，產業鏈位置清楚。
• 題材偏銷售、市占與車市需求，延續性可觀察 1 季以上。
【資金】
• 身為汽車族群的領先股，近 3 日產業排名第 4 / 30。
• 5 日產業排名第 11 / 30，顯示主線仍在但尚未全面擴散。
• 股價在弱市中未破壞結構，較像主線中的補強型標的。
【籌碼】
• 外資 1 日買超 836.4 萬，3 日累計買超 826.7 萬。
• 投信 3 日累計買超 749.1 萬，三大法人 3 日合計買超 1636.5 萬。
• 近 3 日連續 2 天偏買，法人同步性高於單日雜訊。
【融券】
• 此股本次無融資融券數字，無法直接判讀散戶槓桿變化。
• 在大盤融資資料不足下，暫以法人與價量強弱為主。
• 若後續放量上攻且融資同步增加，需留意追價過熱。
【技術】
• 1 日上漲 1.49%，在大盤 -2.24% 下具相對強度。
• 收盤 61.5，貼近 5 日線 61.24，且高於 10 日線 61.62 附近。
• 10 日漲幅仍為正，結構偏向早期轉強而非空頭反彈。","{'main_theme': '機車龍頭 / 汽車代理與內需車市', 'theme_duration': '1Q', 'theme_score': 2, 'theme_reason': '公司在台灣機車市場具龍頭地位，且南陽實業經營 Hyundai 汽車通路，屬內需車市與品牌通路雙軌題材。近期有新車款與庫藏股動作，題材偏向銷售與市占維持，延續性可看 1 季以上，但較缺乏強烈的中長線產業爆發性。DB 顯示外資、投信、券商近 3 日偏買，符合同步性。'}","{'is_group_stock': True, 'group_name': '三陽集團', 'related_group_stocks': [], 'group_price_sync': 'moderate'}","{'industry_leader': '三陽工業', 'leader_price_trend': 'up', 'leader_supports_theme': True}","{'capital_flow': 'moderate', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'early_turn'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396253,2026-06-09,61.650000000000006,2026-06-25,61.5,-0.24330900243309922,2.189781021897801,2026-06-12,-1.7031630170316368,2026-06-22
1364,2026-06-24,2606,裕民,FOLLOWER,交通運輸及航運,散裝航運,裕民為散裝航運公司，主要經營乾散貨海運運輸，承運礦砂、煤炭、穀物等大宗原物料。,"【題材】
• 主業為散裝航運，承運礦砂、煤炭與穀物等大宗原物料。
• 屬航運大族群中的散裝分支，題材延續通常看一季左右。
• 近 3 日產業排名第 5 / 26，資金未離開航運主線。
• 同族群 2605、2612 可作為同溫層比對，仍有輪動可能。
【資金】
• 外資 5 日買超 11.86 億元，累積性買盤明確。
• 外資 3 日買超 3.77 億元，顯示主力資金仍在維持部位。
• 三大法人 3 日合計買超 3.20 億元，資金沒有明顯撤退。
• 屬 FOLLOWER，反映的是主線延伸而非自成新主題。
【籌碼】
• 5 日量能為 60 日均量 1.35 倍，族群熱度仍在。
• 1 日量縮至 60 日均量 0.59 倍，短線追價力道先降溫。
• 10 日跌幅仍有 11.14%，代表前波修正尚未完全修復。
• 股價近 3 日接近平盤，顯示正進入整理等待區。
【融券】
• 個股融資融券資料未提供，無法確認是否有融資追價或空單回補。
• 因此暫以法人持續買超作為籌碼主判斷。
【技術】
• 收盤 61.4 元，仍低於 5 日線 61.76 元，短線尚未翻強。
• 5 日漲幅僅 0.49%，但 1 日與 3 日已接近平盤，代表跌勢趨緩。
• 10 日高點 69.7 元到目前仍有明顯距離，屬低檔整理。
• 量價呈現先有資金、後等價格確認的跟漲型態。","{'main_theme': '散裝航運 / 大宗原物料運輸', 'theme_duration': '1Q', 'theme_score': 2, 'theme_reason': '裕民屬散裝航運，與貨櫃航運在運價驅動邏輯不同，但同屬航運運輸大族群。法人近 3 日仍有淨買，代表資金主線可能有向散裝延伸；不過目前股價動能仍偏溫和，較像族群內的跟隨型標的。'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': ['2605', '2606', '2612'], 'group_price_sync': 'moderate'}","{'industry_leader': '裕民', 'leader_price_trend': 'flat', 'leader_supports_theme': True}","{'capital_flow': 'moderate', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'range_bound'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396251,2026-06-25,61.6,2026-06-25,61.6,0.0,,,,
1362,2026-06-24,2609,陽明,FOLLOWER,交通運輸及航運,貨櫃航運,陽明海運為台灣主要貨櫃航運公司之一，主營全球貨櫃運輸與相關海運物流服務。,"【題材】
• 陽明屬貨櫃航運，同樣受航運主線資金擴散影響。
• 雖非最強龍頭，但仍在航運族群核心鏈上。
• 短線漲幅不大，顯示題材尚未完全反映。
• 運價與運量循環可跨季觀察，題材不是單日型。
【資金】
• 3 日法人買超 6.26 億元，外資買超 6.13 億元。
• 5 日法人累計買超 6.52 億元，資金雖不大但持續。
• 成交量為 60 日均量 1.08 倍，代表已開始有主線跟進。
• 在領先股轉強後仍能獲得資金關注，屬 FOLLOWER 典型。
【籌碼】
• 外資 3 日累計買超 6.13 億元，顯示並非完全缺席。
• 投信 3 日略偏賣，但金額小，未形成明顯壓力。
• 三大法人連 2 日合計買超，籌碼仍在改善中。
• 相較領先股，陽明屬族群內較晚被市場重新定價的成員。
【融券】
• 目前題庫未提供陽明當日融資融券數字，無法直接寫券資比。
• 因股價仍接近區間下緣，若融券偏高，後續可能成為補漲助力。
【技術】
• 收盤 51.6 元，仍守住 5 日均線 51.62 元附近。
• 近 10 日漲幅 0%，顯示尚未脫離整理區間。
• 量能僅略高於 60 日均量 1.08 倍，屬低調跟漲。
• 技術面較像等待族群擴散的跟隨型，而非先行突破型。","{'main_theme': '貨櫃航運 / 運價與運量回升題材', 'theme_duration': '2Q_plus', 'theme_score': 2, 'theme_reason': '陽明屬貨櫃航運業者，與長榮同為貨櫃航運族群；雖然本檔漲幅不如龍頭，但法人仍持續買超且量能有擴大，符合主線擴散到同族群的 follow-through 特徵。航運運價、艙位供需與全球貿易流向通常可延續到季報周期。'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': ['2603', '2615'], 'group_price_sync': 'moderate'}","{'industry_leader': '長榮', 'leader_price_trend': 'strong_up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'range_bound'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396250,2026-05-25,52.4,2026-06-25,51.4,-1.9083969465648856,4.770992366412214,2026-06-01,-3.4351145038167887,2026-06-10
1359,2026-06-24,2610,華航,LEADER,交通運輸及航運,海陸空大眾運輸,中華航空為台灣國籍航空，核心業務是客運與貨運航線營運，航網涵蓋亞洲、歐洲、北美與大洋洲，並提供運輸與相關附屬服務。,"【題材】
• 華航屬航空運輸主線，業務直接對應客運與貨運需求回升。
• 同族群長榮航同步走強，顯示航空題材不是單點拉抬。
• 10 日漲幅達 19.23%，題材已從觀察轉為市場聚焦。
• 官方營運屬航網與貨運服務，題材通常可延續 1–2 季。
【資金】
• 3 日法人買超 24.19 億元，且 5 日累計買超 33.55 億元。
• 單日法人買超 16.05 億元，主線資金仍持續加碼。
• 成交量為 60 日均量 3.19 倍，代表資金追價意願明顯。
• 在弱市下仍能放量上攻，符合主線 LEADER 的資金特徵。
【籌碼】
• 外資 3 日累計買超 20.83 億元，籌碼集中度高。
• 投信 3 日同步買超 0.15 億元，法人結構偏向一致。
• 三大法人連 2 日合計買超，顯示不是單日噴量。
• 追蹤狀態已累積 8 次命中，屬於已被市場反覆驗證的強勢股。
【融券】
• 目前題庫未提供華航當日融資融券數字，無法直接量化判讀。
• 在大盤融資環境缺資料下，暫以法人買盤與量能作主判斷。
【技術】
• 收盤 23.25 元，站上 5 日均線 22.24 元與 10 日均線 21.32 元。
• 近 10 日高點為 23.6 元，股價已接近區間上緣。
• 單日上漲 4.26%，量增價揚，短線仍維持突破後型態。
• 若後續量縮不破 5 日線，型態仍可視為強勢整理。","{'main_theme': '航空運輸 / 客貨運需求回升', 'theme_duration': '2Q_plus', 'theme_score': 3, 'theme_reason': '公司屬航空運輸服務業，與國際旅遊、商務出行、空運貨量與油價/匯率變化高度相關；在資金面上已出現明顯法人買超與量能放大，符合航運/航空族群主線擴散的研究背景。題材通常可跨至少 1–2 季觀察，尤其旺季、航班調度與貨運需求變化會持續影響。'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': ['2618', '6706'], 'group_price_sync': 'strong'}","{'industry_leader': '華航', 'leader_price_trend': 'strong_up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'breakout'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396246,2026-06-01,19.375,2026-06-25,24.2,24.90322580645161,24.90322580645161,2026-06-25,-1.6774193548387062,2026-06-08
1361,2026-06-24,2618,長榮航,LEADER,交通運輸及航運,海陸空大眾運輸,長榮航空為長榮集團旗下主要航空公司，經營國際客運與貨運航線，航網遍及亞洲、歐洲、北美與大洋洲。,"【題材】
• 長榮航屬航空運輸主線，與華航形成雙龍頭結構。
• 同為長榮集團重要成員，具集團股同步上攻的條件。
• 5 日漲幅 10.69%，10 日漲幅 18.92%，主線延續性明確。
• 航空題材通常受旺季、貨運與航班需求牽動，可看 1–2 季。
【資金】
• 單日法人買超 11.98 億元，3 日累計買超 12.98 億元。
• 5 日累計法人買超達 54.75 億元，資金規模不小。
• 成交量為 60 日均量 2.08 倍，表示人氣仍在。
• 在弱市中仍能維持強勢上行，符合 LEADER 帶動的擴散效應。
【籌碼】
• 外資 5 日累計買超 60.70 億元，籌碼偏向外資集中。
• 投信 5 日雖仍賣超 7.99 億元，但單日已轉小買。
• 三大法人連 2 日合計買超，顯示資金並未中斷。
• 長榮航與華航同步轉強，代表航空族群內部有明顯共振。
【融券】
• 題庫未提供長榮航當日融資融券數字，無法直接判斷券資變化。
• 若後續出現量增而融資同步增加，需留意短線追價熱度。
【技術】
• 收盤 44 元，站穩 5 日均線 42.74 元與 10 日均線 40.71 元。
• 盤中高點 44.8 元接近 10 日高點，短線仍屬強勢整理。
• 近 5 日與 10 日皆維持雙位數漲幅，趨勢結構完整。
• 比起華航更偏穩步上攻，屬族群中的同步跟漲強股。","{'main_theme': '航空運輸 / 客貨運與集團聯動', 'theme_duration': '2Q_plus', 'theme_score': 3, 'theme_reason': '官方資料顯示長榮航是長榮集團核心航空公司，與長榮海運同屬運輸集團；目前法人連續進駐、量能放大，與華航形成航空族群同步走強。航空題材通常不只一個交易日，會跟旺季、航線、客貨運需求持續發展。'}","{'is_group_stock': True, 'group_name': '長榮集團', 'related_group_stocks': ['2603', '2610', '2615', '2609', '5607'], 'group_price_sync': 'strong'}","{'industry_leader': '長榮航', 'leader_price_trend': 'strong_up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'steady_uptrend'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396250,2026-06-18,42.925,2026-06-25,44.5,3.669190448456617,3.669190448456617,2026-06-25,-2.970297029702967,2026-06-22
1370,2026-06-24,2646,星宇航空,FOLLOWER,交通運輸及航運,海陸空大眾運輸,星宇航空為民用航空運輸業者，主營客運航線營運，提供台灣出入境及區域國際航線服務，屬新興航空品牌。,"【題材】
• 星宇航空屬航空客運直接受惠股，題材明確對應旅遊復甦與航線擴張。
• 航空主線通常可由暑期旺季與運能擴張延續至少 1–2 季。
• 與台灣虎航等航空同族群同步走強，代表不是單一公司消息面。
【資金】
• 3 日法人合計買超 9,212 萬元，買盤延續性高。
• 外資 1 日買超 3,909 萬元，為當日主要推手。
• 5 日量比 1.85 倍、1 日量比 2.16 倍，顯示資金進場明顯。
【籌碼】
• 3 日累計上漲 2.12%，10 日累計上漲 7.43%，趨勢仍偏多。
• 收盤 21.7 元站上 5 日線 21.29 與 10 日線 20.97。
• 已連續被追蹤 2 次，且歷次最大正報酬達 3.88%，代表題材有延續性。
【融券】
• 本筆資料未提供融資融券數字，無法直接看券資是否過熱。
• 航空股若在量增之下融資同步大幅增加，才要留意短線追價風險。
【技術】
• 10 日高點 22 元已在眼前，短線處於突破前緣。
• 1 日量能放大至 60 日均量 2.16 倍，為明顯的資金確認訊號。
• 在大盤回檔 2.24% 下仍能收紅，屬相對強勢股。","{'main_theme': '航空客運、旅遊復甦與航線擴張', 'theme_duration': '2Q_plus', 'theme_score': 3, 'theme_reason': '星宇航空是航空客運服務商，屬航空運輸主線的直接受惠者。官方歷史與公司介紹顯示其持續擴張航線與機隊，題材可由暑期旺季、國際旅遊需求、機隊擴張與品牌航網延續至少 1–2 季；evidence 顯示法人持續買超且近 5 日成交量放大，屬與龍頭同步上行的 follower。'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': ['6757', '2618', '2610', '2645'], 'group_price_sync': 'strong'}","{'industry_leader': '台灣虎航', 'leader_price_trend': 'strong_up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'breakout'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396252,2026-06-01,20.6,2026-06-25,21.95,6.553398058252416,6.553398058252416,2026-06-25,-2.6699029126213625,2026-06-08
1372,2026-06-24,4169,泰宗,LAGGARD,醫療器材,醫療耗材,主要從事新藥與醫療器材研發，並布局西藥、醫療器材、健字號產品與機能性食品製造買賣；營運模式包含通路銷售與研發雙軌。,"【題材】
• 主題是生技新藥與醫療器材，屬可跨 1–2 季的中期題材。
• 公司兼具研發、通路與醫材銷售，並非單一一次性事件股。
• 題材核心在檢測與醫材平台，較符合產業鏈延續擴散。
【資金】
• 身為醫療器材族群 LEADER，近 5 日產業排名第 2 / 37。
• 近 3 日產業排名第 7 / 37，顯示熱錢主線仍集中在醫材。
• 在弱市下仍被資金鎖定，屬主線高辨識度標的。
【籌碼】
• 外資 1 日買超 1900.6 萬，3 日累計買超 2435.7 萬。
• 三大法人 1 日合計買超 1669.0 萬，3 日合計仍為正。
• 投信雖持平、券商偏賣，但外資買盤足以維持族群熱度。
【融券】
• 本次未提供融資融券數字，無法確認是否有散戶追價或空單回補。
• 在盤面風險偏好下降時，若融資跟著放大，容易放大波動。
• 若後續漲勢延伸但融資不增，反而較有利於趨勢延續。
【技術】
• 近 5 日漲 26.56%，10 日漲 28.67%，屬強勢趨勢股。
• 成交量為 60 日均量 1.69 倍，顯示突破伴隨明顯放量。
• 收盤 193 高於 5 日線 176.6 與 10 日線 164，技術結構強。","{'main_theme': '生技新藥 / 醫療器材檢測與通路', 'theme_duration': '2Q_plus', 'theme_score': 3, 'theme_reason': '公司不只是單純耗材商，而是兼具新藥研發、醫材與通路銷售的生技公司；近期新聞提到其檢測平台獲 FDA 突破性醫材認定，且營收主體以藥品與醫材銷售為主、並有 U101 等研發管線，題材可望延續到至少 1–2 季以上。DB 顯示近 3 日外資明顯買超，與盤面熱度一致。'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': [], 'group_price_sync': 'none'}","{'industry_leader': '泰宗', 'leader_price_trend': 'strong_up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'breakout'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396253,2026-06-25,189.75,2026-06-25,189.75,0.0,,,,
1368,2026-06-24,6491,晶碩,FOLLOWER,醫療器材,隱型眼鏡、光學鏡片,晶碩光學主要從事軟式隱形眼鏡的設計、研發、製造與銷售，並持續發展醫療用光學產品與自有品牌。,"【題材】
• 晶碩本業是隱形眼鏡與醫療光學產品，屬消費醫材與品牌通路題材。
• 題材通常受新品、通路與海外滲透帶動，延續性可跨 1–2 季。
• 醫材族群 3 日資金排名第 1，代表主線資金正往高品質成長股集中。
【資金】
• 3 日外資買超 9,918 萬元，5 日累計買超 2.61 億元。
• 3 日法人合計買超 1.01 億元，5 日合計買超 2.83 億元。
• 在市場偏弱環境下，仍能吸引連續買盤，屬主線內的資金核心。
【籌碼】
• 近 3 日雖小幅回檔，但 5 日仍上漲 4.82%，顯示趨勢未破。
• 收盤 326 元高於 5 日線 323.5 與 10 日線 320.65。
• 成交量 1 日/60 日比 0.87 倍，並非爆量追價，籌碼較像換手推升。
【融券】
• 本筆資料未提供融資融券數字，無法直接確認券資結構。
• 若後續出現融資明顯擴張但股價未再推升，需留意短線過熱。
【技術】
• 10 日漲幅雖小幅轉負，但 5 日與 1 日仍維持在均線之上。
• 近 10 日高點 332.5 元、收盤 326 元，位於區間上半部。
• 3 日產業排名第 1，顯示相對強度仍高於同族群多數個股。","{'main_theme': '隱形眼鏡/醫材消費升級與品牌通路', 'theme_duration': '2Q_plus', 'theme_score': 2, 'theme_reason': '公司屬隱形眼鏡與醫療光學產品的製造商，偏消費醫材與品牌成長路線。題材通常仰賴新品、通路擴張與海外市場滲透，屬可延續多季的中長線型態；evidence 顯示三日法人持續買超、近 5 日價格仍明顯上升，雖然 3 日略回檔，但整體仍屬族群跟漲。'}","{'is_group_stock': True, 'group_name': '和碩集團', 'related_group_stocks': ['4938', '6148'], 'group_price_sync': 'weak'}","{'industry_leader': '晶碩', 'leader_price_trend': 'up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'steady_uptrend'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396252,2026-06-25,327.0,2026-06-25,327.0,0.0,,,,
1366,2026-06-24,6757,台灣虎航-創,LEADER,交通運輸及航運,海陸空大眾運輸,台灣虎航是低成本航空公司，主要經營客運航線、聯運服務與相關航空運輸業務，核心收入來自載客與航線營運。,"【題材】
• 主業為低成本航空，直接受旅遊需求與暑期旺季影響。
• 題材屬航空運輸與旅遊需求，通常可延續至少一季。
• 同族群 2618、2610 等仍有同步強弱，顯示主線不是單一個股。
• 產業排名第 1 / 26，代表資金已集中在航運運輸主線。
【資金】
• 三大法人 3 日合計買超 1.45 億元，資金持續推進。
• 投信 3 日買超 8,603 萬元，法人內部主要買盤明確。
• 外資 3 日小幅買超 2,785 萬元，未與主線脫鉤。
• 身為 LEADER，資金角色是族群核心而非落後補漲。
【籌碼】
• 5 日量能為 60 日均量 3.11 倍，人氣與換手都明顯放大。
• 1 日量能仍為 60 日均量 3.14 倍，並未出現爆量失速。
• 近 10 日漲幅 19.17%，但仍未觸發過熱硬閘門。
• 連續 3 日法人淨買，籌碼結構維持在偏強區間。
【融券】
• 個股融資融券資料未提供，無法直接量化散戶追價與空單回補。
• 但在強勢突破階段，後續仍要留意量增是否伴隨融資擴張。
【技術】
• 收盤 62.8 元，位於 5 日線 60.06 元與 10 日線 58.1 元之上。
• 近 3 日漲 7.90%、5 日漲 11.35%，屬主升段延伸結構。
• 10 日高點即為 64.3 元，顯示短線已逼近區間上緣。
• 弱市中仍能創波段高，技術面明顯優於大盤。","{'main_theme': '航空運輸、旅遊需求與暑期旺季', 'theme_duration': '1Q', 'theme_score': 3, 'theme_reason': '公司屬航空運輸服務端，直接受出入境旅遊、暑期旺季、航班供需與票價影響。evidence 顯示近 3 日與 5 日價量同步放大、法人三日合計明顯買超，且在交通運輸族群中排名居前，符合主線龍頭特徵；此類題材通常可延續一季以上，但短線也受油價、匯率與旅遊旺季節奏影響。'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': ['2618', '2610', '2618', '2617', '2645', '2646'], 'group_price_sync': 'strong'}","{'industry_leader': '台灣虎航', 'leader_price_trend': 'strong_up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'breakout'}",2026-06-24 13:47:46.007478,102fba1f-bc0e-4138-aca6-53c5f1c90b8b,2026-06-24 13:48:06.396251,2026-06-01,57.8,2026-06-25,65.6,13.494809688581311,13.494809688581311,2026-06-25,-9.688581314878883,2026-06-08
1354,2026-06-23,1342,八貫,FOLLOWER,其他,其他,（LLM 不可用，缺研究資料）,"【題材】
• 八貫屬其他產業，DB題材資訊不足，先以資金與技術型態判讀
• 近10日漲4.46%，不屬爆發段，但有穩步墊高跡象
• 在大盤回檔日收平，代表資金對其防守意願較高
【資金】
• 外資3日累計買超7,109萬元，且連3日持續買進
• 單日外資買超2,564萬元，資金仍在場內
• 3日法人合計買超7,106萬元，熱錢未撤離
【籌碼】
• 連3買且3日股價僅溫和上漲，籌碼偏向漸進式吸收
• 投信為零、自營商近3日略偏空，法人結構不算齊步
• 在未明確題材下仍能維持買盤，顯示市場對其有承接
【融券】
• 本檔融資融券資料未提供，無法判斷是否出現散戶追價或空方減壓
• 目前只能依外資連買與股價守勢，推估籌碼尚未惡化
【技術】
• 收盤117元，守住5日線116.6與10日線114.25
• 近5日量為60日均量1.35倍，顯示資金並未退潮
• 昨日收平且未跌破短均，屬強勢整理而非轉弱","{'main_theme': '', 'theme_duration': 'short', 'theme_score': 0, 'theme_reason': 'LLM 不可用'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': [], 'group_price_sync': 'none'}","{'industry_leader': '', 'leader_price_trend': 'flat', 'leader_supports_theme': False}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'steady_uptrend'}",2026-06-23 14:11:31.751132,7f672e18-6b97-4a33-a754-72077166017d,2026-06-23 14:11:53.015353,2026-06-08,106.75,2026-06-25,113.0,5.85480093676815,10.070257611241217,2026-06-12,,
1339,2026-06-23,2059,川湖,FOLLOWER,電腦及週邊設備,其他電腦及週邊設備之零組件,川湖是伺服器與機櫃導軌/滑軌廠，主要供應 AI 伺服器、一般伺服器與機櫃相關導軌零組件，屬高階機構件供應商；近期公開報導亦指向 AI 伺服器需求、Vera Rubin 等新平台導入與美國新廠量產進度。 ([moneydj.com](https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=5da42698-9da2-4323-8d70-2965e4ab9ff1&utm_source=openai)),"【題材】
• 川湖屬 AI 伺服器滑軌與機櫃導軌，直接對接資料中心擴建。
• 產品定位在高階機構件，受 GPU 平台更新影響大。
• theme_duration 標示 2Q_plus，題材延續性較高。
• 同樣在 AI 伺服器鏈上的強勢股，確認主線未退潮。
【資金】
• 3 日法人淨流入 11.70 億元，主線熱錢仍在。
• 5 日法人淨流入 8.71 億元，代表不是單日拉抬。
• 投信 1 日買超 3.29 億元，對高價股有明顯承接。
• 雖外資單日賣超 2.19 億元，但 3 日仍是正買超。
【籌碼】
• 3 日法人仍為正流入，總體籌碼偏多。
• 外資 5 日買超 22.73 億元，長短週期都偏向吸納。
• 投信 5 日雖偏賣，但 3 日與 1 日已回頭買進。
• hit_count 6、max_positive_return_pct 55.75%，顯示曾有強烈趨勢延展。
【融券】
• 目前無融資融券數據，無法確認高價股是否有追價過熱。
• 缺少券資比與融資增減，暫不能評估空單壓力與軋空條件。
【技術】
• 3 日漲幅 12.92%，且 10 日漲幅 20.95%，維持強勢波段。
• 昨日僅跌 0.99%，但仍守在 5 日線 7,032 元之上。
• 1 日量為 60 日均量 0.70 倍，屬高位整理而非放量轉弱。
• 高價股能在回檔日守住均線，代表多方結構尚未失序。","{'main_theme': 'AI 伺服器滑軌 / 機櫃導軌', 'theme_duration': '2Q_plus', 'theme_score': 3, 'theme_reason': 'DB 顯示 3 日與 5 日皆為法人淨流入、價格 3 日大漲但 1 日小回，屬主線內強勢輪動；外部資料顯示 AI 資料中心持續擴建、滑軌需求涵蓋 GPU/CPU/交換器/儲存等架構，且法人看好新平台與新廠帶動後續 1–2 季延續性。 ([moneydj.com](https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=5da42698-9da2-4323-8d70-2965e4ab9ff1&utm_source=openai))'}","{'is_group_stock': False, 'group_name': None, 'related_group_stocks': [], 'group_price_sync': 'none'}","{'industry_leader': '川湖', 'leader_price_trend': 'strong_up', 'leader_supports_theme': True}","{'capital_flow': 'strong', 'chip_trend': 'accumulating', 'margin_short_signal': 'neutral', 'technical_status': 'steady_uptrend'}",2026-06-23 14:11:31.751132,7f672e18-6b97-4a33-a754-72077166017d,2026-06-23 14:11:53.015348,2026-05-22,4847.5,2026-06-25,7315.0,50.90252707581227,55.75038679731821,2026-06-22,-3.042805569881382,2026-05-28
